"key_ID","notification_ID","notification_by","start_date","start_year","end_date","end_year","comment_ID","comment_by"
2573,"TRIS:1997:0146:DE:N","Germany",1997-03-19,1997,1997-06-23,1997,"TRIS:1997:0146:DE:C:EC","Commission"
2574,"TRIS:1997:0148:DK:N","Denmark",1997-03-19,1997,1997-06-25,1997,"TRIS:1997:0148:DK:C:EC","Commission"
2575,"TRIS:1997:0150:NL:N","Netherlands",1997-03-20,1997,1997-06-25,1997,"TRIS:1997:0150:NL:C:EC","Commission"
2576,"TRIS:1997:0153:IT:N","Italy",1997-03-24,1997,1997-09-26,1997,"TRIS:1997:0153:IT:C:DE","Germany"
2577,"TRIS:1997:0154:AT:N","Austria",1997-03-24,1997,1997-06-27,1997,"TRIS:1997:0154:AT:C:EC","Commission"
2578,"TRIS:1997:0154:AT:N","Austria",1997-03-24,1997,1997-06-27,1997,"TRIS:1997:0154:AT:C:FR","France"
2579,"TRIS:1997:0154:AT:N","Austria",1997-03-24,1997,1997-06-27,1997,"TRIS:1997:0154:AT:C:NL","Netherlands"
2580,"TRIS:1997:0155:AT:N","Austria",1997-03-24,1997,1997-06-27,1997,"TRIS:1997:0155:AT:C:EC","Commission"
2581,"TRIS:1997:0156:AT:N","Austria",1997-03-25,1997,1997-07-02,1997,"TRIS:1997:0156:AT:C:EC","Commission"
2582,"TRIS:1997:0156:AT:N","Austria",1997-03-25,1997,1997-07-02,1997,"TRIS:1997:0156:AT:C:FR","France"
2583,"TRIS:1997:0157:DE:N","Germany",1997-03-26,1997,1997-10-02,1997,"TRIS:1997:0157:DE:C:IT","Italy"
2584,"TRIS:1997:0158:DE:N","Germany",1997-03-26,1997,1997-10-02,1997,"TRIS:1997:0158:DE:C:IT","Italy"
2585,"TRIS:1997:0160:IT:N","Italy",1997-03-26,1997,1997-09-26,1997,"TRIS:1997:0160:IT:C:UK","United Kingdom"
2586,"TRIS:1997:0162:ES:N","Spain",1997-03-26,1997,1997-10-03,1997,"TRIS:1997:0162:ES:C:UK","United Kingdom"
2587,"TRIS:1997:0163:ES:N","Spain",1997-03-26,1997,1997-07-03,1997,"TRIS:1997:0163:ES:C:EC","Commission"
2588,"TRIS:1997:0166:FR:N","France",1997-04-01,1997,1997-10-02,1997,"TRIS:1997:0166:FR:C:EC","Commission"
2589,"TRIS:1997:9006:NO:N","Norway",1997-04-01,1997,1997-06-27,1997,"TRIS:1997:9006:NO:C:EC","Commission"
2590,"TRIS:1997:0175:DE:N","Germany",1997-04-02,1997,1997-10-06,1997,"TRIS:1997:0175:DE:C:FR","France"
2591,"TRIS:1997:0176:SE:N","Sweden",1997-04-02,1997,1997-07-07,1997,"TRIS:1997:0176:SE:C:AT","Austria"
2592,"TRIS:1997:0176:SE:N","Sweden",1997-04-02,1997,1997-07-07,1997,"TRIS:1997:0176:SE:C:EC","Commission"
2593,"TRIS:1997:0176:SE:N","Sweden",1997-04-02,1997,1997-07-07,1997,"TRIS:1997:0176:SE:C:FR","France"
2594,"TRIS:1997:0177:SE:N","Sweden",1997-04-02,1997,1997-07-07,1997,"TRIS:1997:0177:SE:C:EC","Commission"
2595,"TRIS:1997:0178:IT:N","Italy",1997-04-02,1997,1997-07-03,1997,"TRIS:1997:0178:IT:C:EC","Commission"
2596,"TRIS:1997:0178:IT:N","Italy",1997-04-02,1997,1997-07-03,1997,"TRIS:1997:0178:IT:C:ES","Spain"
2597,"TRIS:1997:0178:IT:N","Italy",1997-04-02,1997,1997-07-03,1997,"TRIS:1997:0178:IT:C:UK","United Kingdom"
2598,"TRIS:1997:0179:FI:N","Finland",1997-04-03,1997,1997-10-03,1997,"TRIS:1997:0179:FI:C:EC","Commission"
2599,"TRIS:1997:0181:FR:N","France",1997-04-04,1997,1997-07-07,1997,"TRIS:1997:0181:FR:C:EC","Commission"
2600,"TRIS:1997:0182:FR:N","France",1997-04-04,1997,1997-07-07,1997,"TRIS:1997:0182:FR:C:AT","Austria"
2601,"TRIS:1997:0182:FR:N","France",1997-04-04,1997,1997-07-07,1997,"TRIS:1997:0182:FR:C:EC","Commission"
2602,"TRIS:1997:0184:IT:N","Italy",1997-04-07,1997,1997-07-08,1997,"TRIS:1997:0184:IT:C:EC","Commission"
2603,"TRIS:1997:0187:SE:N","Sweden",1997-04-07,1997,1997-07-11,1997,"TRIS:1997:0187:SE:C:EC","Commission"
2604,"TRIS:1997:0188:AT:N","Austria",1997-04-08,1997,1997-10-13,1997,"TRIS:1997:0188:AT:C:ES","Spain"
2605,"TRIS:1997:0189:NL:N","Netherlands",1997-04-09,1997,1997-07-14,1997,"TRIS:1997:0189:NL:C:EC","Commission"
2606,"TRIS:1997:0189:NL:N","Netherlands",1997-04-09,1997,1997-07-14,1997,"TRIS:1997:0189:NL:C:ES","Spain"
2607,"TRIS:1997:0191:DE:N","Germany",1997-04-11,1997,1997-07-17,1997,"TRIS:1997:0191:DE:C:FR","France"
2608,"TRIS:1997:0193:NL:N","Netherlands",1997-04-14,1997,1997-07-22,1997,"TRIS:1997:0193:NL:C:ES","Spain"
2609,"TRIS:1997:0193:NL:N","Netherlands",1997-04-14,1997,1997-07-22,1997,"TRIS:1997:0193:NL:C:FR","France"
2610,"TRIS:1997:0194:AT:N","Austria",1997-04-14,1997,1997-07-18,1997,"TRIS:1997:0194:AT:C:IT","Italy"
2611,"TRIS:1997:0195:SE:N","Sweden",1997-04-14,1997,1997-08-06,1997,"TRIS:1997:0195:SE:C:EC","Commission"
2612,"TRIS:1997:0196:SE:N","Sweden",1997-04-14,1997,1997-11-06,1997,"TRIS:1997:0196:SE:C:DE","Germany"
2613,"TRIS:1997:0197:FR:N","France",1997-04-14,1997,1997-07-15,1997,"TRIS:1997:0197:FR:C:EC","Commission"
2614,"TRIS:1997:0197:FR:N","France",1997-04-14,1997,1997-07-15,1997,"TRIS:1997:0197:FR:C:IT","Italy"
2615,"TRIS:1997:0197:FR:N","France",1997-04-14,1997,1997-07-15,1997,"TRIS:1997:0197:FR:C:UK","United Kingdom"
2616,"TRIS:1997:0198:NL:N","Netherlands",1997-04-15,1997,1997-07-22,1997,"TRIS:1997:0198:NL:C:EC","Commission"
2617,"TRIS:1997:0205:NL:N","Netherlands",1997-04-21,1997,1997-07-22,1997,"TRIS:1997:0205:NL:C:EC","Commission"
2618,"TRIS:1997:0206:NL:N","Netherlands",1997-04-21,1997,NA,NA,"TRIS:1997:0206:NL:C:EC","Commission"
2619,"TRIS:1997:0208:NL:N","Netherlands",1997-04-21,1997,1997-07-23,1997,"TRIS:1997:0208:NL:C:EC","Commission"
2620,"TRIS:1997:0209:NL:N","Netherlands",1997-04-21,1997,1997-07-23,1997,"TRIS:1997:0209:NL:C:EC","Commission"
2621,"TRIS:1997:0211:AT:N","Austria",1997-04-21,1997,1997-07-28,1997,"TRIS:1997:0211:AT:C:IT","Italy"
2622,"TRIS:1997:0214:AT:N","Austria",1997-04-29,1997,1997-08-07,1997,"TRIS:1997:0214:AT:C:EC","Commission"
2623,"TRIS:1997:0216:AT:N","Austria",1997-04-30,1997,1997-08-06,1997,"TRIS:1997:0216:AT:C:EC","Commission"
2624,"TRIS:1997:0217:NL:N","Netherlands",1997-05-02,1997,1997-08-06,1997,"TRIS:1997:0217:NL:C:EC","Commission"
2625,"TRIS:1997:9007:NO:N","Norway",1997-05-02,1997,1997-08-04,1997,"TRIS:1997:9007:NO:C:EC","Commission"
2626,"TRIS:1997:0222:UK:N","United Kingdom",1997-05-06,1997,1997-11-13,1997,"TRIS:1997:0222:UK:C:IT","Italy"
2627,"TRIS:1997:0226:AT:N","Austria",1997-05-07,1997,1997-08-14,1997,"TRIS:1997:0226:AT:C:EC","Commission"
2628,"TRIS:1997:0226:AT:N","Austria",1997-05-07,1997,1997-08-14,1997,"TRIS:1997:0226:AT:C:NL","Netherlands"
2629,"TRIS:1997:0228:IT:N","Italy",1997-05-12,1997,1997-08-18,1997,"TRIS:1997:0228:IT:C:EC","Commission"
2630,"TRIS:1997:0228:IT:N","Italy",1997-05-12,1997,1997-08-18,1997,"TRIS:1997:0228:IT:C:FR","France"
2631,"TRIS:1997:0229:NL:N","Netherlands",1997-05-12,1997,1997-08-15,1997,"TRIS:1997:0229:NL:C:EC","Commission"
2632,"TRIS:1997:0229:NL:N","Netherlands",1997-05-12,1997,1997-08-15,1997,"TRIS:1997:0229:NL:C:ES","Spain"
2633,"TRIS:1997:0233:ES:N","Spain",1997-05-14,1997,1997-08-21,1997,"TRIS:1997:0233:ES:C:DE","Germany"
2634,"TRIS:1997:0233:ES:N","Spain",1997-05-14,1997,1997-08-21,1997,"TRIS:1997:0233:ES:C:EC","Commission"
2635,"TRIS:1997:0233:ES:N","Spain",1997-05-14,1997,1997-08-21,1997,"TRIS:1997:0233:ES:C:IT","Italy"
2636,"TRIS:1997:0236:ES:N","Spain",1997-05-14,1997,1997-08-14,1997,"TRIS:1997:0236:ES:C:SE","Sweden"
2637,"TRIS:1997:0239:AT:N","Austria",1997-05-20,1997,1997-11-24,1997,"TRIS:1997:0239:AT:C:EC","Commission"
2638,"TRIS:1997:0239:AT:N","Austria",1997-05-20,1997,1997-11-24,1997,"TRIS:1997:0239:AT:C:UK","United Kingdom"
2639,"TRIS:1997:0240:AT:N","Austria",1997-05-20,1997,1997-11-24,1997,"TRIS:1997:0240:AT:C:EC","Commission"
2640,"TRIS:1997:0240:AT:N","Austria",1997-05-20,1997,1997-11-24,1997,"TRIS:1997:0240:AT:C:UK","United Kingdom"
2641,"TRIS:1997:0242:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0242:DK:C:EC","Commission"
2642,"TRIS:1997:0242:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0242:DK:C:IT","Italy"
2643,"TRIS:1997:0243:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0243:DK:C:EC","Commission"
2644,"TRIS:1997:0243:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0243:DK:C:IT","Italy"
2645,"TRIS:1997:0244:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0244:DK:C:EC","Commission"
2646,"TRIS:1997:0244:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0244:DK:C:IT","Italy"
2647,"TRIS:1997:0245:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0245:DK:C:EC","Commission"
2648,"TRIS:1997:0245:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0245:DK:C:IT","Italy"
2649,"TRIS:1997:0246:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0246:DK:C:EC","Commission"
2650,"TRIS:1997:0246:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0246:DK:C:IT","Italy"
2651,"TRIS:1997:0247:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0247:DK:C:EC","Commission"
2652,"TRIS:1997:0247:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0247:DK:C:IT","Italy"
2653,"TRIS:1997:0248:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0248:DK:C:EC","Commission"
2654,"TRIS:1997:0248:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0248:DK:C:IT","Italy"
2655,"TRIS:1997:0249:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0249:DK:C:EC","Commission"
2656,"TRIS:1997:0250:DK:N","Denmark",1997-05-21,1997,1997-08-27,1997,"TRIS:1997:0250:DK:C:EC","Commission"
2657,"TRIS:1997:0252:FI:N","Finland",1997-05-26,1997,1997-08-27,1997,"TRIS:1997:0252:FI:C:NL","Netherlands"
2658,"TRIS:1997:0255:BE:N","Belgium",1997-05-28,1997,1997-08-29,1997,"TRIS:1997:0255:BE:C:FR","France"
2659,"TRIS:1997:0256:FR:N","France",1997-05-28,1997,1997-08-29,1997,"TRIS:1997:0256:FR:C:EC","Commission"
2660,"TRIS:1997:0257:FR:N","France",1997-05-28,1997,1997-08-29,1997,"TRIS:1997:0257:FR:C:EC","Commission"
2661,"TRIS:1997:0258:FR:N","France",1997-05-28,1997,1997-08-29,1997,"TRIS:1997:0258:FR:C:IT","Italy"
2662,"TRIS:1997:0258:FR:N","France",1997-05-28,1997,1997-08-29,1997,"TRIS:1997:0258:FR:C:NL","Netherlands"
2663,"TRIS:1997:0259:EL:N","Greece",1997-05-28,1997,1997-12-01,1997,"TRIS:1997:0259:EL:C:AT","Austria"
2664,"TRIS:1997:0259:EL:N","Greece",1997-05-28,1997,1997-12-01,1997,"TRIS:1997:0259:EL:C:IT","Italy"
2665,"TRIS:1997:0259:EL:N","Greece",1997-05-28,1997,1997-12-01,1997,"TRIS:1997:0259:EL:C:UK","United Kingdom"
2666,"TRIS:1997:0260:FI:N","Finland",1997-05-30,1997,1997-12-01,1997,"TRIS:1997:0260:FI:C:ES","Spain"
2667,"TRIS:1997:0260:FI:N","Finland",1997-05-30,1997,1997-12-01,1997,"TRIS:1997:0260:FI:C:NL","Netherlands"
2668,"TRIS:1997:0261:FR:N","France",1997-05-30,1997,1997-12-01,1997,"TRIS:1997:0261:FR:C:DE","Germany"
2669,"TRIS:1997:0262:NL:N","Netherlands",1997-06-02,1997,1997-09-03,1997,"TRIS:1997:0262:NL:C:EC","Commission"
2670,"TRIS:1997:0263:DE:N","Germany",1997-06-02,1997,1997-12-01,1997,"TRIS:1997:0263:DE:C:AT","Austria"
2671,"TRIS:1997:0263:DE:N","Germany",1997-06-02,1997,1997-12-01,1997,"TRIS:1997:0263:DE:C:FR","France"
2672,"TRIS:1997:0263:DE:N","Germany",1997-06-02,1997,1997-12-01,1997,"TRIS:1997:0263:DE:C:IT","Italy"
2673,"TRIS:1997:0296:NL:N","Netherlands",1997-06-02,1997,1997-09-05,1997,"TRIS:1997:0296:NL:C:EC","Commission"
2674,"TRIS:1997:0296:NL:N","Netherlands",1997-06-02,1997,1997-09-05,1997,"TRIS:1997:0296:NL:C:ES","Spain"
2675,"TRIS:1997:0298:ES:N","Spain",1997-06-04,1997,1997-12-08,1997,"TRIS:1997:0298:ES:C:DE","Germany"
2676,"TRIS:1997:0298:ES:N","Spain",1997-06-04,1997,1997-12-08,1997,"TRIS:1997:0298:ES:C:EC","Commission"
2677,"TRIS:1997:0299:EL:N","Greece",1997-06-04,1997,1997-09-05,1997,"TRIS:1997:0299:EL:C:EC","Commission"
2678,"TRIS:1997:9009:NO:N","Norway",1997-06-04,1997,1997-09-03,1997,"TRIS:1997:9009:NO:C:EC","Commission"
2679,"TRIS:1997:0300:NL:N","Netherlands",1997-06-05,1997,1997-09-08,1997,"TRIS:1997:0300:NL:C:EC","Commission"
2680,"TRIS:1997:0301:NL:N","Netherlands",1997-06-05,1997,1997-12-08,1997,"TRIS:1997:0301:NL:C:ES","Spain"
2681,"TRIS:1997:0301:NL:N","Netherlands",1997-06-05,1997,1997-12-08,1997,"TRIS:1997:0301:NL:C:UK","United Kingdom"
2682,"TRIS:1997:0302:DE:N","Germany",1997-06-05,1997,1997-09-08,1997,"TRIS:1997:0302:DE:C:EC","Commission"
2683,"TRIS:1997:0302:DE:N","Germany",1997-06-05,1997,1997-09-08,1997,"TRIS:1997:0302:DE:C:IT","Italy"
2684,"TRIS:1997:0305:AT:N","Austria",1997-06-09,1997,1997-09-15,1997,"TRIS:1997:0305:AT:C:EC","Commission"
2685,"TRIS:1997:0308:IT:N","Italy",1997-06-09,1997,1997-09-10,1997,"TRIS:1997:0308:IT:C:NL","Netherlands"
2686,"TRIS:1997:0310:AT:N","Austria",1997-06-13,1997,1997-09-19,1997,"TRIS:1997:0310:AT:C:FR","France"
2687,"TRIS:1997:0321:NL:N","Netherlands",1997-06-16,1997,1997-06-30,1997,"TRIS:1997:0321:NL:C:ES","Spain"
2688,"TRIS:1997:0323:IT:N","Italy",1997-06-17,1997,1997-12-18,1997,"TRIS:1997:0323:IT:C:ES","Spain"
2689,"TRIS:1997:0325:DK:N","Denmark",1997-06-17,1997,1997-09-19,1997,"TRIS:1997:0325:DK:C:EC","Commission"
2690,"TRIS:1997:0327:UK:N","United Kingdom",1997-06-19,1997,1997-09-22,1997,"TRIS:1997:0327:UK:C:ES","Spain"
2691,"TRIS:1997:9507:CH:N","Switzerland",1997-06-20,1997,1997-09-19,1997,"TRIS:1997:9507:CH:C:EC","Commission"
2692,"TRIS:1997:0329:NL:N","Netherlands",1997-06-23,1997,1997-12-29,1997,"TRIS:1997:0329:NL:C:EC","Commission"
2693,"TRIS:1997:0330:FR:N","France",1997-06-24,1997,1997-12-25,1997,"TRIS:1997:0330:FR:C:ES","Spain"
2694,"TRIS:1997:0331:FR:N","France",1997-06-24,1997,1997-09-25,1997,"TRIS:1997:0331:FR:C:EC","Commission"
2695,"TRIS:1997:0331:FR:N","France",1997-06-24,1997,1997-09-25,1997,"TRIS:1997:0331:FR:C:ES","Spain"
2696,"TRIS:1997:0335:UK:N","United Kingdom",1997-06-27,1997,1997-12-29,1997,"TRIS:1997:0335:UK:C:EC","Commission"
2697,"TRIS:1997:0337:NL:N","Netherlands",1997-06-27,1997,1997-10-01,1997,"TRIS:1997:0337:NL:C:UK","United Kingdom"
2698,"TRIS:1997:0343:NL:N","Netherlands",1997-06-30,1997,1998-01-01,1998,"TRIS:1997:0343:NL:C:DE","Germany"
2699,"TRIS:1997:0343:NL:N","Netherlands",1997-06-30,1997,1998-01-01,1998,"TRIS:1997:0343:NL:C:EC","Commission"
2700,"TRIS:1997:0343:NL:N","Netherlands",1997-06-30,1997,1998-01-01,1998,"TRIS:1997:0343:NL:C:ES","Spain"
2701,"TRIS:1997:0344:NL:N","Netherlands",1997-06-30,1997,1998-01-01,1998,"TRIS:1997:0344:NL:C:DE","Germany"
2702,"TRIS:1997:0344:NL:N","Netherlands",1997-06-30,1997,1998-01-01,1998,"TRIS:1997:0344:NL:C:EC","Commission"
2703,"TRIS:1997:0345:NL:N","Netherlands",1997-06-30,1997,1997-10-03,1997,"TRIS:1997:0345:NL:C:EC","Commission"
2704,"TRIS:1997:0346:NL:N","Netherlands",1997-06-30,1997,1997-10-03,1997,"TRIS:1997:0346:NL:C:EC","Commission"
2705,"TRIS:1997:0347:NL:N","Netherlands",1997-06-30,1997,1997-10-03,1997,"TRIS:1997:0347:NL:C:EC","Commission"
2706,"TRIS:1997:0353:DK:N","Denmark",1997-07-02,1997,1998-01-09,1998,"TRIS:1997:0353:DK:C:NL","Netherlands"
2707,"TRIS:1997:0354:DK:N","Denmark",1997-07-02,1997,1998-01-09,1998,"TRIS:1997:0354:DK:C:DE","Germany"
2708,"TRIS:1997:0354:DK:N","Denmark",1997-07-02,1997,1998-01-09,1998,"TRIS:1997:0354:DK:C:NL","Netherlands"
2709,"TRIS:1997:0355:DK:N","Denmark",1997-07-02,1997,1998-01-09,1998,"TRIS:1997:0355:DK:C:FR","France"
2710,"TRIS:1997:0355:DK:N","Denmark",1997-07-02,1997,1998-01-09,1998,"TRIS:1997:0355:DK:C:NL","Netherlands"
2711,"TRIS:1997:0356:DK:N","Denmark",1997-07-02,1997,1998-01-09,1998,"TRIS:1997:0356:DK:C:NL","Netherlands"
2712,"TRIS:1997:0357:SE:N","Sweden",1997-07-02,1997,1997-10-06,1997,"TRIS:1997:0357:SE:C:EC","Commission"
2713,"TRIS:1997:0358:IT:N","Italy",1997-07-03,1997,1997-10-06,1997,"TRIS:1997:0358:IT:C:EC","Commission"
2714,"TRIS:1997:0361:NL:N","Netherlands",1997-07-04,1997,1997-10-13,1997,"TRIS:1997:0361:NL:C:EC","Commission"
2715,"TRIS:1997:0379:DE:N","Germany",1997-07-08,1997,1998-01-09,1998,"TRIS:1997:0379:DE:C:IT","Italy"
2716,"TRIS:1997:0362:FR:N","France",1997-07-09,1997,1997-10-10,1997,"TRIS:1997:0362:FR:C:EC","Commission"
2717,"TRIS:1997:0375:DK:N","Denmark",1997-07-10,1997,1997-10-16,1997,"TRIS:1997:0375:DK:C:EC","Commission"
2718,"TRIS:1997:0363:NL:N","Netherlands",1997-07-11,1997,1998-01-12,1998,"TRIS:1997:0363:NL:C:EC","Commission"
2719,"TRIS:1997:0369:NL:N","Netherlands",1997-07-11,1997,1997-10-16,1997,"TRIS:1997:0369:NL:C:EC","Commission"
2720,"TRIS:1997:0374:NL:N","Netherlands",1997-07-11,1997,1998-01-23,1998,"TRIS:1997:0374:NL:C:EC","Commission"
2721,"TRIS:1997:0387:UK:N","United Kingdom",1997-07-11,1997,1997-10-24,1997,"TRIS:1997:0387:UK:C:EC","Commission"
2722,"TRIS:1997:0380:BE:N","Belgium",1997-07-15,1997,1998-01-16,1998,"TRIS:1997:0380:BE:C:ES","Spain"
2723,"TRIS:1997:0385:DK:N","Denmark",1997-07-15,1997,1997-10-16,1997,"TRIS:1997:0385:DK:C:EC","Commission"
2724,"TRIS:1997:0396:DE:N","Germany",1997-07-16,1997,1998-01-23,1998,"TRIS:1997:0396:DE:C:FR","France"
2725,"TRIS:1997:0396:DE:N","Germany",1997-07-16,1997,1998-01-23,1998,"TRIS:1997:0396:DE:C:IT","Italy"
2726,"TRIS:1997:0397:DE:N","Germany",1997-07-16,1997,1997-10-23,1997,"TRIS:1997:0397:DE:C:EC","Commission"
2727,"TRIS:1997:0388:DK:N","Denmark",1997-07-18,1997,1997-10-20,1997,"TRIS:1997:0388:DK:C:EC","Commission"
2728,"TRIS:1997:0389:DK:N","Denmark",1997-07-18,1997,1997-10-20,1997,"TRIS:1997:0389:DK:C:EC","Commission"
2729,"TRIS:1997:0390:BE:N","Belgium",1997-07-18,1997,1997-10-29,1997,"TRIS:1997:0390:BE:C:DE","Germany"
2730,"TRIS:1997:0403:SE:N","Sweden",1997-07-25,1997,1997-10-29,1997,"TRIS:1997:0403:SE:C:EC","Commission"
2731,"TRIS:1997:0394:AT:N","Austria",1997-07-28,1997,1997-10-29,1997,"TRIS:1997:0394:AT:C:EC","Commission"
2732,"TRIS:1997:0401:AT:N","Austria",1997-07-28,1997,1997-11-03,1997,"TRIS:1997:0401:AT:C:EC","Commission"
2733,"TRIS:1997:0402:AT:N","Austria",1997-07-28,1997,1997-10-30,1997,"TRIS:1997:0402:AT:C:EC","Commission"
2734,"TRIS:1997:0405:FR:N","France",1997-07-28,1997,1998-01-29,1998,"TRIS:1997:0405:FR:C:EC","Commission"
2735,"TRIS:1997:0408:NL:N","Netherlands",1997-07-29,1997,1998-01-26,1998,"TRIS:1997:0408:NL:C:EC","Commission"
2736,"TRIS:1997:0408:NL:N","Netherlands",1997-07-29,1997,1998-01-26,1998,"TRIS:1997:0408:NL:C:FR","France"
2737,"TRIS:1997:0408:NL:N","Netherlands",1997-07-29,1997,1998-01-26,1998,"TRIS:1997:0408:NL:C:IT","Italy"
2738,"TRIS:1997:0409:NL:N","Netherlands",1997-07-29,1997,1997-10-23,1997,"TRIS:1997:0409:NL:C:DE","Germany"
2739,"TRIS:1997:0409:NL:N","Netherlands",1997-07-29,1997,1997-10-23,1997,"TRIS:1997:0409:NL:C:EC","Commission"
2740,"TRIS:1997:0410:BE:N","Belgium",1997-07-29,1997,1998-01-30,1998,"TRIS:1997:0410:BE:C:EC","Commission"
2741,"TRIS:1997:0412:NL:N","Netherlands",1997-07-29,1997,1997-10-30,1997,"TRIS:1997:0412:NL:C:EC","Commission"
2742,"TRIS:1997:0413:NL:N","Netherlands",1997-07-29,1997,1997-11-03,1997,"TRIS:1997:0413:NL:C:EC","Commission"
2743,"TRIS:1997:0414:NL:N","Netherlands",1997-07-29,1997,1997-10-31,1997,"TRIS:1997:0414:NL:C:EC","Commission"
2744,"TRIS:1997:0414:NL:N","Netherlands",1997-07-29,1997,1997-10-31,1997,"TRIS:1997:0414:NL:C:ES","Spain"
2745,"TRIS:1997:0415:NL:N","Netherlands",1997-07-29,1997,1997-11-03,1997,"TRIS:1997:0415:NL:C:EC","Commission"
2746,"TRIS:1997:0418:NL:N","Netherlands",1997-07-29,1997,1997-10-31,1997,"TRIS:1997:0418:NL:C:ES","Spain"
2747,"TRIS:1997:0421:FR:N","France",1997-07-29,1997,1997-10-30,1997,"TRIS:1997:0421:FR:C:EC","Commission"
2748,"TRIS:1997:0421:FR:N","France",1997-07-29,1997,1997-10-30,1997,"TRIS:1997:0421:FR:C:ES","Spain"
2749,"TRIS:1997:0421:FR:N","France",1997-07-29,1997,1997-10-30,1997,"TRIS:1997:0421:FR:C:NL","Netherlands"
2750,"TRIS:1997:0422:AT:N","Austria",1997-07-29,1997,1998-01-30,1998,"TRIS:1997:0422:AT:C:EC","Commission"
2751,"TRIS:1997:0424:DE:N","Germany",1997-07-30,1997,1997-11-03,1997,"TRIS:1997:0424:DE:C:ES","Spain"
2752,"TRIS:1997:0425:PT:N","Portugal",1997-07-30,1997,1997-11-06,1997,"TRIS:1997:0425:PT:C:EC","Commission"
2753,"TRIS:1997:0431:NL:N","Netherlands",1997-07-30,1997,1997-11-03,1997,"TRIS:1997:0431:NL:C:ES","Spain"
2754,"TRIS:1997:0432:NL:N","Netherlands",1997-07-30,1997,1997-11-03,1997,"TRIS:1997:0432:NL:C:ES","Spain"
2755,"TRIS:1997:0435:NL:N","Netherlands",1997-07-30,1997,1997-11-03,1997,"TRIS:1997:0435:NL:C:ES","Spain"
2756,"TRIS:1997:0435:NL:N","Netherlands",1997-07-30,1997,1997-11-03,1997,"TRIS:1997:0435:NL:C:FR","France"
2757,"TRIS:1997:0444:NL:N","Netherlands",1997-07-31,1997,1997-11-03,1997,"TRIS:1997:0444:NL:C:AT","Austria"
2758,"TRIS:1997:0446:NL:N","Netherlands",1997-07-31,1997,1997-11-03,1997,"TRIS:1997:0446:NL:C:FR","France"
2759,"TRIS:1997:0449:IT:N","Italy",1997-07-31,1997,1997-11-03,1997,"TRIS:1997:0449:IT:C:EC","Commission"
2760,"TRIS:1997:0449:IT:N","Italy",1997-07-31,1997,1997-11-03,1997,"TRIS:1997:0449:IT:C:ES","Spain"
2761,"TRIS:1997:0457:EL:N","Greece",1997-08-01,1997,1998-02-02,1998,"TRIS:1997:0457:EL:C:EC","Commission"
2762,"TRIS:1997:0457:EL:N","Greece",1997-08-01,1997,1998-02-02,1998,"TRIS:1997:0457:EL:C:FR","France"
2763,"TRIS:1997:0467:NL:N","Netherlands",1997-08-04,1997,1997-11-05,1997,"TRIS:1997:0467:NL:C:AT","Austria"
2764,"TRIS:1997:0469:AT:N","Austria",1997-08-04,1997,1997-11-10,1997,"TRIS:1997:0469:AT:C:EC","Commission"
2765,"TRIS:1997:0473:NL:N","Netherlands",1997-08-04,1997,1997-11-06,1997,"TRIS:1997:0473:NL:C:EC","Commission"
2766,"TRIS:1997:0474:NL:N","Netherlands",1997-08-04,1997,1998-02-06,1998,"TRIS:1997:0474:NL:C:EC","Commission"
2767,"TRIS:1997:0475:NL:N","Netherlands",1997-08-04,1997,1997-11-06,1997,"TRIS:1997:0475:NL:C:EC","Commission"
2768,"TRIS:1997:0481:NL:N","Netherlands",1997-08-05,1997,1997-11-06,1997,"TRIS:1997:0481:NL:C:AT","Austria"
2769,"TRIS:1997:0482:FR:N","France",1997-08-05,1997,1997-11-05,1997,"TRIS:1997:0482:FR:C:IT","Italy"
2770,"TRIS:1997:0482:FR:N","France",1997-08-05,1997,1997-11-05,1997,"TRIS:1997:0482:FR:C:NL","Netherlands"
2771,"TRIS:1997:0485:NL:N","Netherlands",1997-08-06,1997,1997-11-10,1997,"TRIS:1997:0485:NL:C:DE","Germany"
2772,"TRIS:1997:0485:NL:N","Netherlands",1997-08-06,1997,1997-11-10,1997,"TRIS:1997:0485:NL:C:FR","France"
