"key_ID","notification_ID","notification_by_ID","notification_by","notification_by_code","start_date","start_year","end_date","end_year","comment_ID","comment_by_ID","comment_by","comment_by_code"
2848,"TRIS:1997:0700:NL:N",6,"Netherlands","NL",1997-09-10,1997,1998-03-12,1998,"TRIS:1997:0700:NL:C:IT",4,"Italy","IT"
2849,"TRIS:1997:0702:AT:N",13,"Austria","AT",1997-09-11,1997,1997-12-17,1997,"TRIS:1997:0702:AT:C:EC",34,"Commission","EC"
2850,"TRIS:1997:0705:DE:N",3,"Germany","DE",1997-09-11,1997,1997-12-12,1997,"TRIS:1997:0705:DE:C:EC",34,"Commission","EC"
2851,"TRIS:1997:9512:CH:N",32,"Switzerland","CH",1997-09-11,1997,1997-12-11,1997,"TRIS:1997:9512:CH:C:EC",34,"Commission","EC"
2852,"TRIS:1997:0709:EL:N",10,"Greece","EL",1997-09-15,1997,1997-12-16,1997,"TRIS:1997:0709:EL:C:EC",34,"Commission","EC"
2853,"TRIS:1997:0718:NL:N",6,"Netherlands","NL",1997-09-17,1997,1997-12-22,1997,"TRIS:1997:0718:NL:C:EFTA",35,"European Free Trade Association","EFTA"
2854,"TRIS:1997:0720:DE:N",3,"Germany","DE",1997-09-18,1997,1997-12-23,1997,"TRIS:1997:0720:DE:C:EC",34,"Commission","EC"
2855,"TRIS:1997:0727:NL:N",6,"Netherlands","NL",1997-09-24,1997,1998-01-05,1998,"TRIS:1997:0727:NL:C:BE",1,"Belgium","BE"
2856,"TRIS:1997:0728:NL:N",6,"Netherlands","NL",1997-09-24,1997,1998-01-05,1998,"TRIS:1997:0728:NL:C:BE",1,"Belgium","BE"
2857,"TRIS:1997:0728:NL:N",6,"Netherlands","NL",1997-09-24,1997,1998-01-05,1998,"TRIS:1997:0728:NL:C:DK",7,"Denmark","DK"
2858,"TRIS:1997:0730:NL:N",6,"Netherlands","NL",1997-09-25,1997,1998-01-05,1998,"TRIS:1997:0730:NL:C:EC",34,"Commission","EC"
2859,"TRIS:1997:0731:NL:N",6,"Netherlands","NL",1997-09-25,1997,1998-01-05,1998,"TRIS:1997:0731:NL:C:EC",34,"Commission","EC"
2860,"TRIS:1997:0736:DE:N",3,"Germany","DE",1997-09-30,1997,1998-01-05,1998,"TRIS:1997:0736:DE:C:UK",9,"United Kingdom","UK"
2861,"TRIS:1997:0737:DE:N",3,"Germany","DE",1997-09-30,1997,1998-01-05,1998,"TRIS:1997:0737:DE:C:UK",9,"United Kingdom","UK"
2862,"TRIS:1997:0738:DE:N",3,"Germany","DE",1997-09-30,1997,1998-01-05,1998,"TRIS:1997:0738:DE:C:UK",9,"United Kingdom","UK"
2863,"TRIS:1997:0740:AT:N",13,"Austria","AT",1997-09-30,1997,1998-01-08,1998,"TRIS:1997:0740:AT:C:EC",34,"Commission","EC"
2864,"TRIS:1997:0743:ES:N",12,"Spain","ES",1997-10-01,1997,1998-01-07,1998,"TRIS:1997:0743:ES:C:EC",34,"Commission","EC"
2865,"TRIS:1997:0743:ES:N",12,"Spain","ES",1997-10-01,1997,1998-01-07,1998,"TRIS:1997:0743:ES:C:FR",2,"France","FR"
2866,"TRIS:1997:0744:ES:N",12,"Spain","ES",1997-10-01,1997,1998-01-07,1998,"TRIS:1997:0744:ES:C:FI",14,"Finland","FI"
2867,"TRIS:1997:0747:NL:N",6,"Netherlands","NL",1997-10-03,1997,1998-04-07,1998,"TRIS:1997:0747:NL:C:ES",12,"Spain","ES"
2868,"TRIS:1997:0749:NL:N",6,"Netherlands","NL",1997-10-07,1997,1998-01-09,1998,"TRIS:1997:0749:NL:C:UK",9,"United Kingdom","UK"
2869,"TRIS:1997:0751:AT:N",13,"Austria","AT",1997-10-07,1997,1998-04-15,1998,"TRIS:1997:0751:AT:C:UK",9,"United Kingdom","UK"
2870,"TRIS:1997:0756:NL:N",6,"Netherlands","NL",1997-10-08,1997,1998-01-14,1998,"TRIS:1997:0756:NL:C:EC",34,"Commission","EC"
2871,"TRIS:1997:0757:ES:N",12,"Spain","ES",1997-10-08,1997,1998-04-14,1998,"TRIS:1997:0757:ES:C:AT",13,"Austria","AT"
2872,"TRIS:1997:0757:ES:N",12,"Spain","ES",1997-10-08,1997,1998-04-14,1998,"TRIS:1997:0757:ES:C:BE",1,"Belgium","BE"
2873,"TRIS:1997:0757:ES:N",12,"Spain","ES",1997-10-08,1997,1998-04-14,1998,"TRIS:1997:0757:ES:C:DE",3,"Germany","DE"
2874,"TRIS:1997:0757:ES:N",12,"Spain","ES",1997-10-08,1997,1998-04-14,1998,"TRIS:1997:0757:ES:C:EC",34,"Commission","EC"
2875,"TRIS:1997:0757:ES:N",12,"Spain","ES",1997-10-08,1997,1998-04-14,1998,"TRIS:1997:0757:ES:C:NL",6,"Netherlands","NL"
2876,"TRIS:1997:0757:ES:N",12,"Spain","ES",1997-10-08,1997,1998-04-14,1998,"TRIS:1997:0757:ES:C:PT",11,"Portugal","PT"
2877,"TRIS:1997:0757:ES:N",12,"Spain","ES",1997-10-08,1997,1998-04-14,1998,"TRIS:1997:0757:ES:C:UK",9,"United Kingdom","UK"
2878,"TRIS:1997:0758:IT:N",4,"Italy","IT",1997-10-10,1997,1998-01-12,1998,"TRIS:1997:0758:IT:C:AT",13,"Austria","AT"
2879,"TRIS:1997:0758:IT:N",4,"Italy","IT",1997-10-10,1997,1998-01-12,1998,"TRIS:1997:0758:IT:C:UK",9,"United Kingdom","UK"
2880,"TRIS:1997:0761:NL:N",6,"Netherlands","NL",1997-10-13,1997,1998-01-16,1998,"TRIS:1997:0761:NL:C:UK",9,"United Kingdom","UK"
2881,"TRIS:1997:0762:NL:N",6,"Netherlands","NL",1997-10-13,1997,1998-01-14,1998,"TRIS:1997:0762:NL:C:UK",9,"United Kingdom","UK"
2882,"TRIS:1997:0764:EL:N",10,"Greece","EL",1997-10-13,1997,1998-01-14,1998,"TRIS:1997:0764:EL:C:EC",34,"Commission","EC"
2883,"TRIS:1997:0764:EL:N",10,"Greece","EL",1997-10-13,1997,1998-01-14,1998,"TRIS:1997:0764:EL:C:FR",2,"France","FR"
2884,"TRIS:1997:9012:NO:N",31,"Norway","NO",1997-10-13,1997,1998-01-16,1998,"TRIS:1997:9012:NO:C:EC",34,"Commission","EC"
2885,"TRIS:1997:9515:CH:N",32,"Switzerland","CH",1997-10-13,1997,1998-01-12,1998,"TRIS:1997:9515:CH:C:EC",34,"Commission","EC"
2886,"TRIS:1997:0770:AT:N",13,"Austria","AT",1997-10-16,1997,1998-04-23,1998,"TRIS:1997:0770:AT:C:AT",13,"Austria","AT"
2887,"TRIS:1997:0770:AT:N",13,"Austria","AT",1997-10-16,1997,1998-04-23,1998,"TRIS:1997:0770:AT:C:DK",7,"Denmark","DK"
2888,"TRIS:1997:0770:AT:N",13,"Austria","AT",1997-10-16,1997,1998-04-23,1998,"TRIS:1997:0770:AT:C:EC",34,"Commission","EC"
2889,"TRIS:1997:0770:AT:N",13,"Austria","AT",1997-10-16,1997,1998-04-23,1998,"TRIS:1997:0770:AT:C:IT",4,"Italy","IT"
2890,"TRIS:1997:0770:AT:N",13,"Austria","AT",1997-10-16,1997,1998-04-23,1998,"TRIS:1997:0770:AT:C:SE",15,"Sweden","SE"
2891,"TRIS:1997:0771:AT:N",13,"Austria","AT",1997-10-16,1997,1998-04-23,1998,"TRIS:1997:0771:AT:C:UK",9,"United Kingdom","UK"
2892,"TRIS:1997:0772:UK:N",9,"United Kingdom","UK",1997-10-17,1997,1998-01-22,1998,"TRIS:1997:0772:UK:C:EC",34,"Commission","EC"
2893,"TRIS:1997:0773:UK:N",9,"United Kingdom","UK",1997-10-17,1997,1998-01-22,1998,"TRIS:1997:0773:UK:C:EC",34,"Commission","EC"
2894,"TRIS:1997:0775:FR:N",2,"France","FR",1997-10-21,1997,1998-04-21,1998,"TRIS:1997:0775:FR:C:DE",3,"Germany","DE"
2895,"TRIS:1997:0775:FR:N",2,"France","FR",1997-10-21,1997,1998-04-21,1998,"TRIS:1997:0775:FR:C:EC",34,"Commission","EC"
2896,"TRIS:1997:0775:FR:N",2,"France","FR",1997-10-21,1997,1998-04-21,1998,"TRIS:1997:0775:FR:C:EFTA",35,"European Free Trade Association","EFTA"
2897,"TRIS:1997:0775:FR:N",2,"France","FR",1997-10-21,1997,1998-04-21,1998,"TRIS:1997:0775:FR:C:NL",6,"Netherlands","NL"
2898,"TRIS:1997:0776:DE:N",3,"Germany","DE",1997-10-22,1997,1998-01-23,1998,"TRIS:1997:0776:DE:C:EC",34,"Commission","EC"
2899,"TRIS:1997:0777:PT:N",11,"Portugal","PT",1997-10-23,1997,1998-01-19,1998,"TRIS:1997:0777:PT:C:EC",34,"Commission","EC"
2900,"TRIS:1997:0777:PT:N",11,"Portugal","PT",1997-10-23,1997,1998-01-19,1998,"TRIS:1997:0777:PT:C:ES",12,"Spain","ES"
2901,"TRIS:1997:0777:PT:N",11,"Portugal","PT",1997-10-23,1997,1998-01-19,1998,"TRIS:1997:0777:PT:C:UK",9,"United Kingdom","UK"
2902,"TRIS:1997:0779:DE:N",3,"Germany","DE",1997-10-23,1997,1998-01-26,1998,"TRIS:1997:0779:DE:C:EC",34,"Commission","EC"
2903,"TRIS:1997:0780:FI:N",14,"Finland","FI",1997-10-24,1997,1998-01-26,1998,"TRIS:1997:0780:FI:C:EC",34,"Commission","EC"
2904,"TRIS:1997:0782:DE:N",3,"Germany","DE",1997-10-29,1997,1998-01-29,1998,"TRIS:1997:0782:DE:C:EC",34,"Commission","EC"
2905,"TRIS:1997:0783:ES:N",12,"Spain","ES",1997-10-29,1997,1998-02-04,1998,"TRIS:1997:0783:ES:C:NL",6,"Netherlands","NL"
2906,"TRIS:1997:0786:IT:N",4,"Italy","IT",1997-11-03,1997,1998-02-04,1998,"TRIS:1997:0786:IT:C:DE",3,"Germany","DE"
2907,"TRIS:1997:0787:NL:N",6,"Netherlands","NL",1997-11-04,1997,NA,NA,"TRIS:1997:0787:NL:C:EC",34,"Commission","EC"
2908,"TRIS:1997:0788:NL:N",6,"Netherlands","NL",1997-11-04,1997,NA,NA,"TRIS:1997:0788:NL:C:EC",34,"Commission","EC"
2909,"TRIS:1997:0789:NL:N",6,"Netherlands","NL",1997-11-04,1997,1998-02-09,1998,"TRIS:1997:0789:NL:C:UK",9,"United Kingdom","UK"
2910,"TRIS:1997:0792:NL:N",6,"Netherlands","NL",1997-11-06,1997,1998-05-11,1998,"TRIS:1997:0792:NL:C:DE",3,"Germany","DE"
2911,"TRIS:1997:0792:NL:N",6,"Netherlands","NL",1997-11-06,1997,1998-05-11,1998,"TRIS:1997:0792:NL:C:EC",34,"Commission","EC"
2912,"TRIS:1997:0792:NL:N",6,"Netherlands","NL",1997-11-06,1997,1998-05-11,1998,"TRIS:1997:0792:NL:C:UK",9,"United Kingdom","UK"
2913,"TRIS:1997:0793:UK:N",9,"United Kingdom","UK",1997-11-06,1997,1998-02-16,1998,"TRIS:1997:0793:UK:C:PT",11,"Portugal","PT"
2914,"TRIS:1997:0794:UK:N",9,"United Kingdom","UK",1997-11-06,1997,1998-05-14,1998,"TRIS:1997:0794:UK:C:PT",11,"Portugal","PT"
2915,"TRIS:1997:0795:AT:N",13,"Austria","AT",1997-11-10,1997,NA,NA,"TRIS:1997:0795:AT:C:EC",34,"Commission","EC"
2916,"TRIS:1997:0801:DE:N",3,"Germany","DE",1997-11-12,1997,1998-02-16,1998,"TRIS:1997:0801:DE:C:EC",34,"Commission","EC"
2917,"TRIS:1997:0802:IE:N",8,"Ireland","IE",1997-11-12,1997,1998-02-13,1998,"TRIS:1997:0802:IE:C:EC",34,"Commission","EC"
2918,"TRIS:1997:0803:NL:N",6,"Netherlands","NL",1997-11-17,1997,1998-05-20,1998,"TRIS:1997:0803:NL:C:AT",13,"Austria","AT"
2919,"TRIS:1997:0805:FI:N",14,"Finland","FI",1997-11-18,1997,1998-02-18,1998,"TRIS:1997:0805:FI:C:DE",3,"Germany","DE"
2920,"TRIS:1997:0805:FI:N",14,"Finland","FI",1997-11-18,1997,1998-02-18,1998,"TRIS:1997:0805:FI:C:FR",2,"France","FR"
2921,"TRIS:1997:0807:ES:N",12,"Spain","ES",1997-11-19,1997,1998-02-27,1998,"TRIS:1997:0807:ES:C:EC",34,"Commission","EC"
2922,"TRIS:1997:0808:ES:N",12,"Spain","ES",1997-11-19,1997,1998-02-27,1998,"TRIS:1997:0808:ES:C:EC",34,"Commission","EC"
2923,"TRIS:1997:0810:ES:N",12,"Spain","ES",1997-11-19,1997,1998-05-27,1998,"TRIS:1997:0810:ES:C:DK",7,"Denmark","DK"
2924,"TRIS:1997:0810:ES:N",12,"Spain","ES",1997-11-19,1997,1998-05-27,1998,"TRIS:1997:0810:ES:C:EC",34,"Commission","EC"
2925,"TRIS:1997:0810:ES:N",12,"Spain","ES",1997-11-19,1997,1998-05-27,1998,"TRIS:1997:0810:ES:C:FR",2,"France","FR"
2926,"TRIS:1997:0811:ES:N",12,"Spain","ES",1997-11-19,1997,1998-02-27,1998,"TRIS:1997:0811:ES:C:EC",34,"Commission","EC"
2927,"TRIS:1997:0812:ES:N",12,"Spain","ES",1997-11-19,1997,1998-02-27,1998,"TRIS:1997:0812:ES:C:EC",34,"Commission","EC"
2928,"TRIS:1997:0813:ES:N",12,"Spain","ES",1997-11-19,1997,1998-02-27,1998,"TRIS:1997:0813:ES:C:EC",34,"Commission","EC"
2929,"TRIS:1997:0815:NL:N",6,"Netherlands","NL",1997-11-19,1997,1998-05-25,1998,"TRIS:1997:0815:NL:C:AT",13,"Austria","AT"
2930,"TRIS:1997:0823:NL:N",6,"Netherlands","NL",1997-11-24,1997,1998-05-29,1998,"TRIS:1997:0823:NL:C:AT",13,"Austria","AT"
2931,"TRIS:1997:0820:ES:N",12,"Spain","ES",1997-11-26,1997,1998-06-03,1998,"TRIS:1997:0820:ES:C:IT",4,"Italy","IT"
2932,"TRIS:1997:0821:NL:N",6,"Netherlands","NL",1997-11-26,1997,1998-03-03,1998,"TRIS:1997:0821:NL:C:UK",9,"United Kingdom","UK"
2933,"TRIS:1997:0824:NL:N",6,"Netherlands","NL",1997-11-26,1997,1998-02-27,1998,"TRIS:1997:0824:NL:C:ES",12,"Spain","ES"
2934,"TRIS:1997:0828:AT:N",13,"Austria","AT",1997-11-26,1997,1998-03-03,1998,"TRIS:1997:0828:AT:C:DE",3,"Germany","DE"
2935,"TRIS:1997:0828:AT:N",13,"Austria","AT",1997-11-26,1997,1998-03-03,1998,"TRIS:1997:0828:AT:C:EC",34,"Commission","EC"
2936,"TRIS:1997:0828:AT:N",13,"Austria","AT",1997-11-26,1997,1998-03-03,1998,"TRIS:1997:0828:AT:C:UK",9,"United Kingdom","UK"
2937,"TRIS:1997:0825:BE:N",1,"Belgium","BE",1997-11-27,1997,NA,NA,"TRIS:1997:0825:BE:C:EC",34,"Commission","EC"
2938,"TRIS:1997:0829:FR:N",2,"France","FR",1997-11-27,1997,1998-03-02,1998,"TRIS:1997:0829:FR:C:DE",3,"Germany","DE"
2939,"TRIS:1997:0829:FR:N",2,"France","FR",1997-11-27,1997,1998-03-02,1998,"TRIS:1997:0829:FR:C:EC",34,"Commission","EC"
2940,"TRIS:1997:0829:FR:N",2,"France","FR",1997-11-27,1997,1998-03-02,1998,"TRIS:1997:0829:FR:C:FI",14,"Finland","FI"
2941,"TRIS:1997:0830:FR:N",2,"France","FR",1997-11-27,1997,1998-03-02,1998,"TRIS:1997:0830:FR:C:DE",3,"Germany","DE"
2942,"TRIS:1997:0830:FR:N",2,"France","FR",1997-11-27,1997,1998-03-02,1998,"TRIS:1997:0830:FR:C:EC",34,"Commission","EC"
2943,"TRIS:1997:0830:FR:N",2,"France","FR",1997-11-27,1997,1998-03-02,1998,"TRIS:1997:0830:FR:C:UK",9,"United Kingdom","UK"
2944,"TRIS:1997:0831:FR:N",2,"France","FR",1997-12-01,1997,1998-03-02,1998,"TRIS:1997:0831:FR:C:EC",34,"Commission","EC"
2945,"TRIS:1997:0831:FR:N",2,"France","FR",1997-12-01,1997,1998-03-02,1998,"TRIS:1997:0831:FR:C:IT",4,"Italy","IT"
2946,"TRIS:1997:0833:UK:N",9,"United Kingdom","UK",1997-12-03,1997,1998-03-09,1998,"TRIS:1997:0833:UK:C:EC",34,"Commission","EC"
2947,"TRIS:1997:0836:AT:N",13,"Austria","AT",1997-12-03,1997,1998-03-13,1998,"TRIS:1997:0836:AT:C:ES",12,"Spain","ES"
2948,"TRIS:1997:0837:AT:N",13,"Austria","AT",1997-12-04,1997,1998-06-04,1998,"TRIS:1997:0837:AT:C:UK",9,"United Kingdom","UK"
2949,"TRIS:1997:0838:FI:N",14,"Finland","FI",1997-12-04,1997,1998-03-04,1998,"TRIS:1997:0838:FI:C:EC",34,"Commission","EC"
2950,"TRIS:1997:0838:FI:N",14,"Finland","FI",1997-12-04,1997,1998-03-04,1998,"TRIS:1997:0838:FI:C:EFTA",35,"European Free Trade Association","EFTA"
2951,"TRIS:1997:0840:NL:N",6,"Netherlands","NL",1997-12-04,1997,1998-03-09,1998,"TRIS:1997:0840:NL:C:IT",4,"Italy","IT"
2952,"TRIS:1997:0841:NL:N",6,"Netherlands","NL",1997-12-04,1997,1998-03-09,1998,"TRIS:1997:0841:NL:C:IT",4,"Italy","IT"
2953,"TRIS:1997:0842:AT:N",13,"Austria","AT",1997-12-04,1997,1998-03-12,1998,"TRIS:1997:0842:AT:C:EC",34,"Commission","EC"
2954,"TRIS:1997:0844:DE:N",3,"Germany","DE",1997-12-05,1997,1998-06-08,1998,"TRIS:1997:0844:DE:C:EC",34,"Commission","EC"
2955,"TRIS:1997:0844:DE:N",3,"Germany","DE",1997-12-05,1997,1998-06-08,1998,"TRIS:1997:0844:DE:C:IE",8,"Ireland","IE"
2956,"TRIS:1997:0845:DE:N",3,"Germany","DE",1997-12-05,1997,1998-03-09,1998,"TRIS:1997:0845:DE:C:AT",13,"Austria","AT"
2957,"TRIS:1997:0845:DE:N",3,"Germany","DE",1997-12-05,1997,1998-03-09,1998,"TRIS:1997:0845:DE:C:IT",4,"Italy","IT"
2958,"TRIS:1997:0845:DE:N",3,"Germany","DE",1997-12-05,1997,1998-03-09,1998,"TRIS:1997:0845:DE:C:NL",6,"Netherlands","NL"
2959,"TRIS:1997:0846:DE:N",3,"Germany","DE",1997-12-05,1997,1998-06-11,1998,"TRIS:1997:0846:DE:C:IT",4,"Italy","IT"
2960,"TRIS:1997:0847:UK:N",9,"United Kingdom","UK",1997-12-08,1997,1998-03-12,1998,"TRIS:1997:0847:UK:C:EC",34,"Commission","EC"
2961,"TRIS:1997:0849:ES:N",12,"Spain","ES",1997-12-09,1997,1998-03-17,1998,"TRIS:1997:0849:ES:C:EC",34,"Commission","EC"
2962,"TRIS:1997:0850:ES:N",12,"Spain","ES",1997-12-09,1997,1998-03-17,1998,"TRIS:1997:0850:ES:C:EC",34,"Commission","EC"
2963,"TRIS:1997:9520:CH:N",32,"Switzerland","CH",1997-12-09,1997,1998-03-09,1998,"TRIS:1997:9520:CH:C:EC",34,"Commission","EC"
2964,"TRIS:1997:0852:AT:N",13,"Austria","AT",1997-12-10,1997,1998-06-18,1998,"TRIS:1997:0852:AT:C:EC",34,"Commission","EC"
2965,"TRIS:1997:0853:IT:N",4,"Italy","IT",1997-12-10,1997,1998-03-11,1998,"TRIS:1997:0853:IT:C:EC",34,"Commission","EC"
2966,"TRIS:1997:0854:NL:N",6,"Netherlands","NL",1997-12-12,1997,1998-06-16,1998,"TRIS:1997:0854:NL:C:AT",13,"Austria","AT"
2967,"TRIS:1997:0854:NL:N",6,"Netherlands","NL",1997-12-12,1997,1998-06-16,1998,"TRIS:1997:0854:NL:C:DE",3,"Germany","DE"
2968,"TRIS:1997:0855:NL:N",6,"Netherlands","NL",1997-12-12,1997,1998-06-16,1998,"TRIS:1997:0855:NL:C:AT",13,"Austria","AT"
2969,"TRIS:1997:0855:NL:N",6,"Netherlands","NL",1997-12-12,1997,1998-06-16,1998,"TRIS:1997:0855:NL:C:ES",12,"Spain","ES"
2970,"TRIS:1997:0856:NL:N",6,"Netherlands","NL",1997-12-12,1997,1998-06-16,1998,"TRIS:1997:0856:NL:C:AT",13,"Austria","AT"
2971,"TRIS:1997:0856:NL:N",6,"Netherlands","NL",1997-12-12,1997,1998-06-16,1998,"TRIS:1997:0856:NL:C:ES",12,"Spain","ES"
2972,"TRIS:1997:0856:NL:N",6,"Netherlands","NL",1997-12-12,1997,1998-06-16,1998,"TRIS:1997:0856:NL:C:UK",9,"United Kingdom","UK"
2973,"TRIS:1997:0857:NL:N",6,"Netherlands","NL",1997-12-15,1997,1998-06-18,1998,"TRIS:1997:0857:NL:C:ES",12,"Spain","ES"
2974,"TRIS:1997:0857:NL:N",6,"Netherlands","NL",1997-12-15,1997,1998-06-18,1998,"TRIS:1997:0857:NL:C:UK",9,"United Kingdom","UK"
2975,"TRIS:1997:0859:DE:N",3,"Germany","DE",1997-12-15,1997,1998-03-16,1998,"TRIS:1997:0859:DE:C:EC",34,"Commission","EC"
2976,"TRIS:1997:0864:DE:N",3,"Germany","DE",1997-12-16,1997,1998-12-21,1998,"TRIS:1997:0864:DE:C:FR",2,"France","FR"
2977,"TRIS:1997:0864:DE:N",3,"Germany","DE",1997-12-16,1997,1998-12-21,1998,"TRIS:1997:0864:DE:C:NL",6,"Netherlands","NL"
2978,"TRIS:1997:0870:BE:N",1,"Belgium","BE",1997-12-18,1997,1998-03-19,1998,"TRIS:1997:0870:BE:C:EC",34,"Commission","EC"
2979,"TRIS:1997:0871:BE:N",1,"Belgium","BE",1997-12-18,1997,NA,NA,"TRIS:1997:0871:BE:C:EC",34,"Commission","EC"
2980,"TRIS:1997:0871:BE:N",1,"Belgium","BE",1997-12-18,1997,NA,NA,"TRIS:1997:0871:BE:C:ES",12,"Spain","ES"
2981,"TRIS:1997:0871:BE:N",1,"Belgium","BE",1997-12-18,1997,NA,NA,"TRIS:1997:0871:BE:C:UK",9,"United Kingdom","UK"
2982,"TRIS:1997:0872:IT:N",4,"Italy","IT",1997-12-19,1997,1998-03-23,1998,"TRIS:1997:0872:IT:C:EC",34,"Commission","EC"
2983,"TRIS:1997:0873:IT:N",4,"Italy","IT",1997-12-19,1997,1998-03-23,1998,"TRIS:1997:0873:IT:C:EC",34,"Commission","EC"
2984,"TRIS:1997:0873:IT:N",4,"Italy","IT",1997-12-19,1997,1998-03-23,1998,"TRIS:1997:0873:IT:C:FR",2,"France","FR"
2985,"TRIS:1997:0874:IT:N",4,"Italy","IT",1997-12-19,1997,1998-03-23,1998,"TRIS:1997:0874:IT:C:EC",34,"Commission","EC"
2986,"TRIS:1997:0874:IT:N",4,"Italy","IT",1997-12-19,1997,1998-03-23,1998,"TRIS:1997:0874:IT:C:FR",2,"France","FR"
2987,"TRIS:1997:0875:DE:N",3,"Germany","DE",1997-12-22,1997,1998-03-19,1998,"TRIS:1997:0875:DE:C:IT",4,"Italy","IT"
2988,"TRIS:1997:0879:UK:N",9,"United Kingdom","UK",1997-12-22,1997,1998-03-25,1998,"TRIS:1997:0879:UK:C:EC",34,"Commission","EC"
2989,"TRIS:1997:0880:UK:N",9,"United Kingdom","UK",1997-12-22,1997,1998-03-25,1998,"TRIS:1997:0880:UK:C:EC",34,"Commission","EC"
2990,"TRIS:1997:0881:UK:N",9,"United Kingdom","UK",1997-12-22,1997,1998-03-25,1998,"TRIS:1997:0881:UK:C:EC",34,"Commission","EC"
2991,"TRIS:1997:0882:UK:N",9,"United Kingdom","UK",1997-12-22,1997,1998-03-25,1998,"TRIS:1997:0882:UK:C:EC",34,"Commission","EC"
2992,"TRIS:1997:0883:UK:N",9,"United Kingdom","UK",1997-12-22,1997,1998-03-25,1998,"TRIS:1997:0883:UK:C:EC",34,"Commission","EC"
2993,"TRIS:1997:0887:UK:N",9,"United Kingdom","UK",1997-12-22,1997,1998-03-25,1998,"TRIS:1997:0887:UK:C:EC",34,"Commission","EC"
2994,"TRIS:1997:0888:DE:N",3,"Germany","DE",1997-12-22,1997,1998-03-23,1998,"TRIS:1997:0888:DE:C:UK",9,"United Kingdom","UK"
2995,"TRIS:1997:0890:UK:N",9,"United Kingdom","UK",1997-12-23,1997,1998-03-31,1998,"TRIS:1997:0890:UK:C:EC",34,"Commission","EC"
2996,"TRIS:1997:0895:BE:N",1,"Belgium","BE",1997-12-23,1997,1998-03-24,1998,"TRIS:1997:0895:BE:C:EC",34,"Commission","EC"
2997,"TRIS:1997:0896:IT:N",4,"Italy","IT",1997-12-24,1997,1998-03-25,1998,"TRIS:1997:0896:IT:C:EC",34,"Commission","EC"
2998,"TRIS:1997:0001:DE:N",3,"Germany","DE",1997-12-30,1997,1997-04-04,1997,"TRIS:1997:0001:DE:C:EC",34,"Commission","EC"
2999,"TRIS:1997:0001:DE:N",3,"Germany","DE",1997-12-30,1997,1997-04-04,1997,"TRIS:1997:0001:DE:C:FR",2,"France","FR"
3000,"TRIS:1997:0894:AT:N",13,"Austria","AT",1997-12-30,1997,1998-07-07,1998,"TRIS:1997:0894:AT:C:DE",3,"Germany","DE"
3001,"TRIS:1997:0894:AT:N",13,"Austria","AT",1997-12-30,1997,1998-07-07,1998,"TRIS:1997:0894:AT:C:EC",34,"Commission","EC"
3002,"TRIS:1997:0894:AT:N",13,"Austria","AT",1997-12-30,1997,1998-07-07,1998,"TRIS:1997:0894:AT:C:IT",4,"Italy","IT"
3003,"TRIS:1997:0898:DE:N",3,"Germany","DE",1997-12-30,1997,1998-07-01,1998,"TRIS:1997:0898:DE:C:NL",6,"Netherlands","NL"
3004,"TRIS:1997:0899:DE:N",3,"Germany","DE",1997-12-30,1997,1998-04-06,1998,"TRIS:1997:0899:DE:C:FR",2,"France","FR"
3005,"TRIS:1998:0003:AT:N",13,"Austria","AT",1998-01-05,1998,1998-04-08,1998,"TRIS:1998:0003:AT:C:EC",34,"Commission","EC"
3006,"TRIS:1998:0003:AT:N",13,"Austria","AT",1998-01-05,1998,1998-04-08,1998,"TRIS:1998:0003:AT:C:SE",15,"Sweden","SE"
3007,"TRIS:1998:0004:AT:N",13,"Austria","AT",1998-01-05,1998,1998-04-08,1998,"TRIS:1998:0004:AT:C:EC",34,"Commission","EC"
3008,"TRIS:1998:0005:AT:N",13,"Austria","AT",1998-01-05,1998,1998-04-08,1998,"TRIS:1998:0005:AT:C:EC",34,"Commission","EC"
3009,"TRIS:1998:0006:DE:N",3,"Germany","DE",1998-01-07,1998,1998-04-14,1998,"TRIS:1998:0006:DE:C:EC",34,"Commission","EC"
3010,"TRIS:1998:0006:DE:N",3,"Germany","DE",1998-01-07,1998,1998-04-14,1998,"TRIS:1998:0006:DE:C:UK",9,"United Kingdom","UK"
3011,"TRIS:1998:0007:DE:N",3,"Germany","DE",1998-01-07,1998,1998-04-14,1998,"TRIS:1998:0007:DE:C:EC",34,"Commission","EC"
3012,"TRIS:1998:0008:EL:N",10,"Greece","EL",1998-01-07,1998,1998-07-08,1998,"TRIS:1998:0008:EL:C:AT",13,"Austria","AT"
3013,"TRIS:1998:0010:NL:N",6,"Netherlands","NL",1998-01-07,1998,1998-04-14,1998,"TRIS:1998:0010:NL:C:EC",34,"Commission","EC"
3014,"TRIS:1998:9001:NO:N",31,"Norway","NO",1998-01-07,1998,1998-04-06,1998,"TRIS:1998:9001:NO:C:EC",34,"Commission","EC"
3015,"TRIS:1998:9501:CH:N",32,"Switzerland","CH",1998-01-08,1998,1998-04-06,1998,"TRIS:1998:9501:CH:C:EC",34,"Commission","EC"
3016,"TRIS:1998:0012:BE:N",1,"Belgium","BE",1998-01-09,1998,1998-07-10,1998,"TRIS:1998:0012:BE:C:DE",3,"Germany","DE"
